ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
1334,1334,16102,,,
1335,1335,16303,,,
1336,1336,16502,,,
1337,1337,16703,,,
1338,1338,16901,,,
1339,1339,17101,,,
1340,1340,17302,,,
1341,1341,17704,,,
1342,1342,17901,,,
1343,1343,18103,,,
1344,1344,18301,,,
1345,1345,18505,,,
1346,1346,18703,,,
1347,1347,18902,,,
1348,1348,19101,,,
1349,1349,19502,,,
1350,1350,19701,,,
1351,1351,19901,,,
1352,1352,101,,,
1353,1353,301,,,
1354,1354,501,,,
1355,1355,701,,,
1356,1356,904,,,
1357,1357,1103,,,
1358,1358,1303,,,
1359,1359,1502,,,
1360,1360,1703,,,
1361,1361,1901,,,
1362,1362,2103,,,
1363,1363,2301,,,
1364,1364,2502,,,
1365,1365,2704,,,
1366,1366,2905,,,
1367,1367,3103,,,
1368,1368,3302,,,
1369,1369,3501,,,
1370,1370,3701,,,
1371,1371,3902,,,
1372,1372,4102,,,
1373,1373,4302,,,
1374,1374,4501,,,
1375,1375,4702,,,
1376,1376,4902,,,
1377,1377,5103,,,
1378,1378,5304,,,
1379,1379,5502,,,
1380,1380,5701,,,
1381,1381,5901,,,
1382,1382,6101,,,
1383,1383,6302,,,
1384,1384,6501,,,
1385,1385,6703,,,
1386,1386,6902,,,
1387,1387,7102,,,
1388,1388,7301,,,
1389,1389,7504,,,
1390,1390,7701,,,
1391,1391,7904,,,
1392,1392,8101,,,
1393,1393,8304,,,
1394,1394,8501,,,
1395,1395,8701,,,
1396,1396,8901,,,
1397,1397,9101,,,
1398,1398,9302,,,
1399,1399,9502,,,
1400,1400,9705,,,
1401,1401,9901,,,
1402,1402,10101,,,
1403,1403,10301,,,
1404,1404,10501,,,
1405,1405,10702,,,
1406,1406,10902,,,
1407,1407,11102,,,
1408,1408,11301,,,
1409,1409,11502,,,
1410,1410,11701,,,
1411,1411,11901,,,
1412,1412,12101,,,
1413,1413,12301,,,
1414,1414,12501,,,
1415,1415,12701,,,
1416,1416,12903,,,
1417,1417,13104,,,
1418,1418,13301,,,
1419,1419,13503,,,
1420,1420,13701,,,
1421,1421,13904,,,
1422,1422,14103,,,
1423,1423,14304,,,
1424,1424,14506,,,
1425,1425,14705,,,
1426,1426,14904,,,
1427,1427,15103,,,
1428,1428,15301,,,
1429,1429,15503,,,
1430,1430,15705,,,
1431,1431,15901,,,
1432,1432,16101,,,
1433,1433,16304,,,
1434,1434,16501,,,
1435,1435,16701,,,
1436,1436,16903,,,
1437,1437,17101,,,
1438,1438,17302,,,
1439,1439,17503,,,
1440,1440,17703,,,
1441,1441,17901,,,
1442,1442,18101,,,
1443,1443,18301,,,
1444,1444,18506,,,
1445,1445,18704,,,
1446,1446,18901,,,
1447,1447,19102,,,
1448,1448,19303,,,
1449,1449,19503,,,
1450,1450,19701,,,
1451,1451,19903,,,
1452,1452,101,,,
1453,1453,301,,,
1454,1454,501,,,
1455,1455,701,,,
1456,1456,904,,,
1457,1457,1103,,,
1458,1458,1303,,,
1459,1459,1502,,,
1460,1460,1703,,,
1461,1461,1901,,,
1462,1462,2103,,,
1463,1463,2301,,,
1464,1464,2502,,,
1465,1465,2704,,,
1466,1466,2904,,,
1467,1467,3104,,,
1468,1468,3302,,,
1469,1469,3501,,,
1470,1470,3701,,,
1471,1471,3903,,,
1472,1472,4102,,,
1473,1473,4302,,,
1474,1474,4501,,,
1475,1475,4702,,,
1476,1476,4902,,,
1477,1477,5105,,,
1478,1478,5304,,,
1479,1479,5502,,,
1480,1480,5701,,,
1481,1481,5901,,,
1482,1482,6101,,,
1483,1483,6302,,,
1484,1484,6503,,,
1485,1485,6703,,,
1486,1486,6902,,,
1487,1487,7102,,,
1488,1488,7301,,,
1489,1489,7505,,,
1490,1490,7701,,,
1491,1491,7905,,,
1492,1492,8101,,,
1493,1493,8304,,,
1494,1494,8501,,,
1495,1495,8701,,,
1496,1496,8901,,,
1497,1497,9101,,,
1498,1498,9302,,,
1499,1499,9502,,,
1500,1500,9705,,,
1501,1501,9901,,,
1502,1502,10101,,,
1503,1503,10301,,,
1504,1504,10501,,,
1505,1505,10702,,,
1506,1506,10902,,,
1507,1507,11101,,,
1508,1508,11301,,,
1509,1509,11502,,,
1510,1510,11701,,,
1511,1511,11901,,,
1512,1512,12101,,,
1513,1513,12301,,,
1514,1514,12501,,,
1515,1515,12701,,,
1516,1516,12903,,,
1517,1517,13102,,,
1518,1518,13301,,,
1519,1519,13503,,,
1520,1520,13702,,,
1521,1521,13904,,,
1522,1522,14103,,,
1523,1523,14304,,,
1524,1524,14506,,,
1525,1525,14706,,,
1526,1526,14904,,,
1527,1527,15101,,,
1528,1528,15301,,,
1529,1529,15503,,,
1530,1530,15705,,,
1531,1531,15901,,,
1532,1532,16101,,,
1533,1533,16303,,,
1534,1534,16501,,,
1535,1535,16701,,,
1536,1536,16903,,,
1537,1537,17102,,,
1538,1538,17302,,,
1539,1539,17503,,,
1540,1540,17703,,,
1541,1541,17901,,,
1542,1542,18101,,,
1543,1543,18301,,,
1544,1544,18506,,,
1545,1545,18704,,,
1546,1546,18902,,,
1547,1547,19102,,,
1548,1548,19303,,,
1549,1549,19501,,,
1550,1550,19701,,,
1551,1551,19902,,,
1552,1552,101,,,
1553,1553,301,,,
1554,1554,503,,,
1555,1555,701,,,
1556,1556,904,,,
1557,1557,1103,,,
1558,1558,1303,,,
1559,1559,1502,,,
1560,1560,1703,,,
1561,1561,1901,,,
1562,1562,2103,,,
1563,1563,2301,,,
1564,1564,2502,,,
1565,1565,2704,,,
1566,1566,2904,,,
1567,1567,3101,,,
1568,1568,3302,,,
1569,1569,3501,,,
1570,1570,3701,,,
1571,1571,3904,,,
1572,1572,4102,,,
1573,1573,4302,,,
1574,1574,4501,,,
1575,1575,4702,,,
1576,1576,4902,,,
1577,1577,5105,,,
1578,1578,5304,,,
1579,1579,5502,,,
1580,1580,5701,,,
1581,1581,5901,,,
1582,1582,6101,,,
1583,1583,6302,,,
1584,1584,6503,,,
1585,1585,6703,,,
1586,1586,6902,,,
1587,1587,7102,,,
1588,1588,7301,,,
1589,1589,7505,,,
1590,1590,7701,,,
1591,1591,8101,,,
1592,1592,8304,,,
1593,1593,8501,,,
1594,1594,8701,,,
1595,1595,8901,,,
1596,1596,9101,,,
1597,1597,9302,,,
1598,1598,9706,,,
1599,1599,9901,,,
1600,1600,10101,,,
1601,1601,10301,,,
1602,1602,10501,,,
1603,1603,10702,,,
1604,1604,10902,,,
1605,1605,11101,,,
1606,1606,11302,,,
1607,1607,11502,,,
1608,1608,11701,,,
1609,1609,11901,,,
1610,1610,12101,,,
1611,1611,12301,,,
1612,1612,12501,,,
1613,1613,12701,,,
1614,1614,12903,,,
1615,1615,13102,,,
1616,1616,13301,,,
1617,1617,13503,,,
1618,1618,13703,,,
1619,1619,13904,,,
1620,1620,14103,,,
1621,1621,14304,,,
1622,1622,14506,,,
1623,1623,14706,,,
1624,1624,14904,,,
1625,1625,15102,,,
1626,1626,15301,,,
1627,1627,15503,,,
1628,1628,15704,,,
1629,1629,15901,,,
1630,1630,16101,,,
1631,1631,16305,,,
1632,1632,16503,,,
1633,1633,16701,,,
1634,1634,16903,,,
1635,1635,17103,,,
1636,1636,17302,,,
1637,1637,17503,,,
1638,1638,17703,,,
1639,1639,17901,,,
1640,1640,18101,,,
1641,1641,18301,,,
1642,1642,18506,,,
1643,1643,18704,,,
1644,1644,18902,,,
1645,1645,19102,,,
1646,1646,19303,,,
1647,1647,19501,,,
1648,1648,19701,,,
1649,1649,101,,,
1650,1650,301,,,
1651,1651,501,,,
1652,1652,701,,,
1653,1653,904,,,
1654,1654,1103,,,
1655,1655,1301,,,
1656,1656,1502,,,
1657,1657,1703,,,
1658,1658,1901,,,
1659,1659,2103,,,
1660,1660,2301,,,
1661,1661,2502,,,
1662,1662,2704,,,
1663,1663,2904,,,
1664,1664,3105,,,
1665,1665,3302,,,
1666,1666,3501,,,
1667,1667,3701,,,
1668,1668,3904,,,
1669,1669,4102,,,
1670,1670,4302,,,
1671,1671,4501,,,
1672,1672,4702,,,
1673,1673,4902,,,
1674,1674,5105,,,
1675,1675,5304,,,
1676,1676,5502,,,
1677,1677,5701,,,
1678,1678,5901,,,
1679,1679,6101,,,
1680,1680,6301,,,
1681,1681,6504,,,
1682,1682,6701,,,
1683,1683,6902,,,
1684,1684,7102,,,
1685,1685,7301,,,
1686,1686,7506,,,
1687,1687,7701,,,
1688,1688,7906,,,
1689,1689,8101,,,
1690,1690,8304,,,
1691,1691,8501,,,
1692,1692,8701,,,
1693,1693,8901,,,
1694,1694,9103,,,
1695,1695,9302,,,
1696,1696,9504,,,
1697,1697,9707,,,
1698,1698,9901,,,
1699,1699,10101,,,
1700,1700,10301,,,
1701,1701,10501,,,
1702,1702,10702,,,
1703,1703,10902,,,
1704,1704,11103,,,
1705,1705,11301,,,
1706,1706,11502,,,
1707,1707,11701,,,
1708,1708,11901,,,
1709,1709,12101,,,
1710,1710,12301,,,
1711,1711,12501,,,
1712,1712,12701,,,
1713,1713,12903,,,
1714,1714,13103,,,
1715,1715,13301,,,
1716,1716,13503,,,
1717,1717,13703,,,
1718,1718,13904,,,
1719,1719,14103,,,
1720,1720,14302,,,
1721,1721,14506,,,
1722,1722,14704,,,
1723,1723,14904,,,
1724,1724,15102,,,
1725,1725,15301,,,
1726,1726,15503,,,
1727,1727,15706,,,
1728,1728,15901,,,
1729,1729,16101,,,
1730,1730,16305,,,
1731,1731,16503,,,
1732,1732,16701,,,
1733,1733,16903,,,
1734,1734,17104,,,
1735,1735,17302,,,
1736,1736,17504,,,
1737,1737,17703,,,
1738,1738,17901,,,
1739,1739,18101,,,
1740,1740,18301,,,
1741,1741,18506,,,
1742,1742,18704,,,
1743,1743,18902,,,
1744,1744,19103,,,
1745,1745,19303,,,
1746,1746,19501,,,
1747,1747,19701,,,
1748,1748,19903,,,
1749,1749,101,,,
1750,1750,301,,,
1751,1751,501,,,
1752,1752,701,,,
1753,1753,904,,,
1754,1754,1103,,,
1755,1755,1304,,,
1756,1756,1502,,,
1757,1757,1703,,,
1758,1758,1901,,,
1759,1759,2103,,,
1760,1760,2301,,,
1761,1761,2502,,,
1762,1762,2704,,,
1763,1763,2904,,,
1764,1764,3105,,,
1765,1765,3302,,,
1766,1766,3501,,,
1767,1767,3701,,,
1768,1768,3904,,,
1769,1769,4103,,,
1770,1770,4302,,,
1771,1771,4501,,,
1772,1772,4702,,,
1773,1773,4902,,,
1774,1774,5105,,,
1775,1775,5304,,,
1776,1776,5502,,,
1777,1777,5701,,,
1778,1778,5901,,,
1779,1779,6101,,,
1780,1780,6303,,,
1781,1781,6504,,,
1782,1782,6701,,,
1783,1783,6902,,,
1784,1784,7102,,,
1785,1785,7301,,,
1786,1786,7505,,,
1787,1787,7701,,,
1788,1788,7906,,,
1789,1789,8101,,,
1790,1790,8304,,,
1791,1791,8501,,,
1792,1792,8702,,,
1793,1793,8901,,,
1794,1794,9103,,,
1795,1795,9303,,,
1796,1796,9504,,,
1797,1797,9705,,,
1798,1798,9901,,,
1799,1799,10103,,,
1800,1800,10301,,,
1801,1801,10501,,,
1802,1802,10702,,,
1803,1803,10902,,,
1804,1804,11103,,,
1805,1805,11301,,,
1806,1806,11502,,,
1807,1807,11701,,,
1808,1808,11901,,,
1809,1809,12101,,,
1810,1810,12301,,,
1811,1811,12501,,,
1812,1812,12701,,,
1813,1813,12903,,,
1814,1814,13105,,,
1815,1815,13302,,,
1816,1816,13503,,,
1817,1817,13703,,,
1818,1818,13904,,,
1819,1819,14103,,,
1820,1820,14302,,,
1821,1821,14506,,,
1822,1822,14707,,,
1823,1823,14905,,,
1824,1824,15102,,,
1825,1825,15301,,,
1826,1826,15503,,,
1827,1827,15707,,,
1828,1828,15901,,,
1829,1829,16101,,,
1830,1830,16306,,,
1831,1831,16503,,,
1832,1832,16702,,,
1833,1833,16903,,,
1834,1834,17104,,,
1835,1835,17302,,,
1836,1836,17503,,,
1837,1837,17703,,,
1838,1838,17901,,,
1839,1839,18101,,,
1840,1840,18301,,,
1841,1841,18507,,,
1842,1842,18704,,,
1843,1843,18902,,,
1844,1844,19103,,,
1845,1845,19303,,,
1846,1846,19501,,,
1847,1847,19701,,,
1848,1848,19903,,,
1849,1849,101,,,
1850,1850,301,,,
1851,1851,501,,,
1852,1852,701,,,
1853,1853,904,,,
1854,1854,1103,,,
1855,1855,1304,,,
1856,1856,1502,,,
1857,1857,1703,,,
1858,1858,1901,,,
1859,1859,2103,,,
1860,1860,2301,,,
1861,1861,2502,,,
1862,1862,2704,,,
1863,1863,2904,,,
1864,1864,3105,,,
1865,1865,3302,,,
1866,1866,3501,,,
1867,1867,3701,,,
1868,1868,3904,,,
1869,1869,4103,,,
1870,1870,4302,,,
1871,1871,4501,,,
1872,1872,4702,,,
1873,1873,4902,,,
1874,1874,5105,,,
1875,1875,5304,,,
1876,1876,5502,,,
1877,1877,5701,,,
1878,1878,5901,,,
1879,1879,6101,,,
1880,1880,6303,,,
1881,1881,6504,,,
1882,1882,6701,,,
1883,1883,6902,,,
1884,1884,7102,,,
1885,1885,7301,,,
1886,1886,7505,,,
1887,1887,7701,,,
1888,1888,7906,,,
1889,1889,8101,,,
1890,1890,8304,,,
1891,1891,8501,,,
1892,1892,8702,,,
1893,1893,8901,,,
1894,1894,9103,,,
1895,1895,9303,,,
1896,1896,9504,,,
1897,1897,9705,,,
1898,1898,9901,,,
1899,1899,10103,,,
1900,1900,10301,,,
1901,1901,10501,,,
1902,1902,10702,,,
1903,1903,10902,,,
1904,1904,11103,,,
1905,1905,11301,,,
1906,1906,11502,,,
1907,1907,11701,,,
1908,1908,11901,,,
1909,1909,12101,,,
1910,1910,12301,,,
1911,1911,12501,,,
1912,1912,12701,,,
1913,1913,12903,,,
1914,1914,13105,,,
1915,1915,13302,,,
1916,1916,13503,,,
1917,1917,13703,,,
1918,1918,13904,,,
1919,1919,14103,,,
1920,1920,14302,,,
1921,1921,14506,,,
1922,1922,14707,,,
1923,1923,14905,,,
1924,1924,15102,,,
1925,1925,15301,,,
1926,1926,15503,,,
1927,1927,15707,,,
1928,1928,15901,,,
1929,1929,16101,,,
1930,1930,16306,,,
1931,1931,16503,,,
1932,1932,16702,,,
1933,1933,16903,,,
1934,1934,17104,,,
1935,1935,17302,,,
1936,1936,17503,,,
1937,1937,17703,,,
1938,1938,17901,,,
1939,1939,18101,,,
1940,1940,18301,,,
1941,1941,18507,,,
1942,1942,18704,,,
1943,1943,18902,,,
1944,1944,19103,,,
1945,1945,19304,,,
1946,1946,19501,,,
1947,1947,19701,,,
1948,1948,19903,,,
